Post,Label,dialect,source
قالت تستهبلين واضح قام مرتاع هنا حسيت بالغبااء واسأله بوساعة وجه بتتسحر 😂 😂 معليش موب مني من العدسات مخليه الرؤية مغبشه 😔 😂 😂,normal,slang,semEval
#مبسوط 😊 وفخور #انا الليلة #شفت نفسي في #التلفزيون 😍 😍 🏃 #بعد-ما-قفلتو 🐸,normal,slang,semEval
شعور عظييمم طلعت كل الطاقه الي فيني وفرغت الطاقه السلبيه الي فيني من المدرسه والضغط الي كنت احسه أحس بسعاده شعور م ينوصف والله 😢 😪 ❤❤,normal,slang,semEval
أحسست بالسعادة حين حققت حلم الطفولة و تعلمت بنفسي قيادة الدراجة 🚴 🏻 و تتجدد سعادتي كلما مارست هذه الهواية #سعادة,normal,slang,semEval
#ربي لا تجعلني #اعتب 😊 على من لا #يخشى #حزني 😞 ✋,normal,slang,semEval
حب الخير يجلب السعادة من حيث لا تدري ولو كان في ابسط الامور اقلها الإبتسامه ^_^ ستجد نفسك سعيد مسرور بذلك,normal,slang,semEval
"🌹 لا تزعلين وتزعل الدنيا "" معاك "" ضحكتك فرحة ل السعيد ول الحزين حتى الفرح لو ضل دربه : إهتداك إنتي جميلة "" فوق ما تتخيلين """,normal,slang,semEval
وقت الخلاف بلاش تقسوا على بعض.. الخلاف مهما طال مسيره يخلص إنما القسوة وانك تسيب اللي بتحبه ينام زعلان ده عمره ما هيتنسي ابدااا..✋😔💔,normal,slang,semEval
@ahmedne12 لو جبت 26/30 هبقي فرحان فشخ,normal,slang,semEval
اجمل فرحة #مليون_معجبين,normal,slang,semEval
قد لا نعلم حجم الفرح الذي يسكننا حتى يأتي من يبعثه فينا ليبدو على قسماتنا متهللا ~,normal,slang,semEval
#ظريف يزور #موسكو الجمعة المقبل ومصدر دبلوماسي روسي يؤكد زيارة وليد #المعلم في اليوم نفسه,normal,slang,semEval
_ فرحت جدا ب فوز رويال مدريد \nمو لاني اشجعهم لا بس لانه بيتنا \nينعم بالفرح والسعاده كنه عرس \nواحد من اخواني,normal,slang,semEval
انا منشكحه انشكاح حلو قدن والله وبفكر اللي التايم 😂 😂 💃 💃,normal,slang,semEval
لا تثير غيرتي عشان م أخسرك و ابتعد عنك بضمير مرتاح كل شي مسموح فيه إلا #الغيرة أخليك لهم و بقلب بارد بدون م اتحسف عليك 👌,normal,slang,semEval
#شكرا_حسين_عبدالغني ك عالميه اتمنى الخبر صح 💛 💜 ف اعتزالك يحفظ ذكرى طيبه لك مع العاالمي ارجوا لك حياه سعيده بعيدآ عن الكوره لان عمرك ف نزول 🌺,normal,slang,semEval
احلي بودي في الدنياا والله❤❤ كل سنه وانت طيب يا قلبي وسنه سعيده عليك يا رب وتحقق كل الي بتتمناه 💝 💝,normal,slang,semEval
انو السعادة بتلبئلييييي,normal,slang,semEval
يا حلو العييد فيك 😢 ❤️❤️❤️❤️❤️ #عيدنا_مع_شوج_تايم,normal,slang,semEval
شعورنا بليلة العيد عالفجر هو نفس شعور الطالب بس يخلص امتحانات الفاينل و يفيق ثاني يوم الصبح بكير مرعوب مفكر حاله عنده مدرسة 😂,normal,slang,semEval
#قااالولي عشان توقعها في حبك #ضحكها ~_|~\nو اول ما #ضحكت انا اللي وقعت💖😍💖\n❤...#اصل_الحكايه...,normal,slang,semEval
احب جو الصباح اتلذذ فيه هدوء وسكينه وفوق ذا فاطره يالله بسويلي سناك وبقوم اتابع فلمي 💖 ✌ 🏻,normal,slang,semEval
💞 💞 صباحكم سعادة في اليوم المبارك تقبل الله صيامنا وقيامنا 💞 💞,normal,slang,semEval
@bohadi_MUFC اي ماشستراوي مو واثق بفوز المانيو اليوم احسن ما يشجعهم,normal,slang,semEval
"قال العاملين معاه : نحن لا نعاني من اي قلق او توتر لإن لدى كوشنر قاعدة "" لكل مشكلة حل """,normal,slang,semEval
#افرح وخلي الفرح ده عادة بتنام وتصحى عليه بعد #الرضا هاتلاقي سعادة واللي بتحلم بيه,normal,slang,semEval
الاختبارات قبل رمضان اقسم بالله فرحان لأخواني الطلاب 😍 😍,normal,slang,semEval
#ميلاد_الدعاء15 من رحمة الله بالعباد أن يوفق الله بعضهم أن يدعوا ))لبعض #ميلاد_الدعاء15,normal,slang,semEval
عيدك سعيد و كل عام و انت بخير اخي و حبيبي فارس ينعاد عليك سنين عديدة يا رب و نحن نشاركك الفرحة يا طيب القلب,normal,slang,semEval
_ يآخذني من قمة إعتآبي ب #ضحكه حتى خطاه #اتساهله لآ ضحك لي 💛 ء,normal,slang,semEval
لاتشيل الهم والدنيا متاع ابتسم عيش الليالي في سرور كم كبير وكم كريم وكم شجاع خلوا الدنيا وعاشوا في قبور,normal,slang,semEval
@is0sa_1 @zozhabib @rico4_ أصلي يعرفه القاصي والداني \nترى حنا اللي أرعبنا الفرس هه وهه قبليتنا تسواك وتسوى طوائفك,normal,slang,semEval
يرى الله مكابدتك للحياة بقلب واثق به؛ اطمئن لن يضيعك 🌸 #طمأنينة,normal,slang,semEval
اقول لك تصبح على خير الدعا واجمل سلام و اصبح على صدق المحبة واجعل الخافق طهور #سعيد #جروب_النخبة,normal,slang,semEval
لاشيء أجمل من غسل وجه الحزن بإبتسامه وإطفاء الضيق بالاستغفار ابتسم ليس بالضرورة فرحا وإنما ثقة وتفاؤل بأن الله لن يخيب ظنك 💙 🌸,normal,slang,semEval
كل يوم تعيشه هو منحة من الله فلا تضيعه في #قلق من حاضر أو #خوف من مستقبل أو #حسرة على ماض توكل على الله و ابتسم #صباح_الخير ☺,normal,slang,semEval
خنقات وبكا😦كيف صار,normal,slang,semEval
ساره أسألي ظافر النهاية راح تكون سعيده او لا #حلاوة_الدنيا #تفاعلكم,normal,slang,semEval
من الأشياء الي صدق لها وقع حلو في قلبي هي اللحظة الي شفت فيها معدلي ❤❤ من تخويف البنات ما كان عندي ولا نص أمل إنه بيرتفع,normal,slang,semEval
اللهم أبدل حزن أمي بفرح تبكي من شدته ، اللهم جنب والداي أذى الدنيا وأطل بأعمارهم وأحفظهم لي🖤🖤,normal,slang,semEval
و ممكن تكون زعلان من حد جدا بس فى نفس الوقت واحشك جدا أصل الغلاوه واالحب ملهمش علاقة بالزعل,normal,slang,semEval
مفيش حاجة اسمها صدفة \nده مجرد جرس إنذار بيقولك خلي بالك فيه حقائق تانية في حياتك\nانت لسة ماشفتهاش,normal,slang,semEval
#ميلاد_حِلوي_زيون \nعشان اليوم يوم ميلادك ي عسى عيونك الجميله م تشوف الا السعاده وعسى ضحكتك ماتفارقك وكل عام وانت نعمة تبقى لي إيود عمر🖤.,normal,slang,semEval
الي صان الارض يسلم 😃,normal,slang,semEval
@_iN18_ الله يبارك فيك 😘\nيارب .. شاكر للطفك ودعواتك 🌹,normal,slang,semEval
اسال الله العظيم رب العرش العظيم ان يشفي كل مرض السلطان حنين الخرجي محاربه التهاب الدم #جائزة_موبايلي_للأعمال_التطوعية,normal,slang,semEval
فكأنه صب بباب حبيبة متوسل مستعطف مسترحم والجدول الجذلان يضحك لاهيا والنرجس الولهان مغف يحلم صور و أيات تفيض بشاشة حتى كأن الله فيها يبسم,normal,slang,semEval
ودي تحضنيني بالحكي ودي لو تجين وتقولين اشتقتلك ودي وودي منك كثير بس وينك,normal,slang,semEval
أن تكون لطيفا مع الجميع أمر بسيط جدا وأسهل من ان تكون غاضب وساخط على الجميع وتختلق مشاكل معهم كن لطيفا حتى تحب الحياه 🌸 💕,normal,slang,semEval
عن ثُقل الإشتياق؟.\nوش أحكي يارب.,normal,slang,semEval
#الفرحة_انك\nانك تسعد قلب حد تاني بيخاف عليك👉❤,normal,slang,semEval
🐌:احلي اماني ف الدنيا❤\nطيبة جداً ومبهجة كدا محبوبة اوي وجدعة ومحترمه وانا حبيتك والله ي حلوة💙,normal,slang,semEval
#اهداء من #المحب_العنيد ⚶ ⚶ للمبدعه والمتالقه #حنين 👑 👑 بمناسبة#وصولها ☽#50k☾ 🐥 🐥 الف مبروك شاهدين لكي بالخير طيروها,normal,slang,semEval
": صباحكم عيد سعيد وأمنيات محققه من الله ولمه عائليه لا تفترق أبدا صباحكم صوت تكبيرات صلاة العيد وبهجة وفرح تملئ مباسمكم """,normal,slang,semEval
الإبتسامة أمرها غريب : إن وضعتها لحبيب احس بالراحة وإن وضعتها لعدو شعر بالندم وإن وضعتها لمن لاتعرف أصبحت صدقه,normal,slang,semEval
من شكلك ابتسام مطروبه,normal,slang,semEval
@SaraElserwy عسوله ماشاء الله ومحترمة ولبسك محترم وحلو زي توأمك 😃 ربنا يوفقك ان شاء الله ☺️,normal,slang,semEval
"و حينَ رفعتُ رأسي للسماء، و استشعرتُ أنَّ الله يراني من ذاك الضوءِ المُتسلل هُناك، \nابتسمتُ بـ رِضىً، و خفضتُ رأسي حُباً لله 💕:"".",normal,slang,semEval
اليوم ميلادها ويا عساها من اليوم لين الف سنه الضحكه تحتويها❤️,normal,slang,semEval
الليله سترتدي عروستنا فستانها الأبيض وسيبقى زفافها أجمل حكاياتنا ف يارب تمم فرحتها وأقر قلبها ب السعادة 💜 💍,normal,slang,semEval
-الا تعلمين مين هي نجمتي وضياء قمريِ!\n-لا،أخبرنيٰ.\n-أنتي هيا يا حبيبتيِ\n#أمل,normal,slang,semEval
أصحابي هم عيدي وعيدالسنين هم بسمة فرح وفرحة عمر كل عام وانتو معاي 👭 ❤❤,normal,slang,semEval
النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #اخر_رحلتين_دوليه_لك,normal,slang,semEval
💔 💔 يارب اجمعهم في جنات النعيم بلا حزن ولا فراق,normal,slang,semEval
هوا أنا مبسوط بس مش عارف ليه؟ بس المهم إنى مبسوط وخلاص مش لازم أسال يعنى.,normal,slang,semEval
عيش مع إللي يشتري الفرحة معك مايتخلى ولا يمل ولا يثقل عليك👌🏼,normal,slang,semEval
#ميلاد_أسماء٩٦ حبيبتي كل عام وأنتي بخير يارب وجعله عمر فرح وسعادة يارب قلبها 😔 ❤️❤️❤️,normal,slang,semEval
دايما الشب يلي بكون هادي قدام الناس هو الي بكون رئيس العصابة مع صحابه 😜😛\n#بهجت_الاباصيري\n#مرسي_الزناتي,normal,slang,semEval
مساء الخير اتمنى لكم يوم خفيف جميل مفعم بالحيوية والنشاط,normal,slang,semEval
في بنت خالي عزيزة عليا كتير بشهر جويليا زفافها الله يخليها لزوجها و يرزقهم الاولاد الصالحين,normal,slang,semEval
الروشنة في أزهى صورها لما صحابي بياكلوا لب في اغتباط وسعادة غامرة 👏,normal,slang,semEval
لا يكتمل الفرح والسرور الا بتشريفكم أصدقائي #أفراح_آل_عبدالعزيز,normal,slang,semEval
انت فخر ومصدر للثقه أرعبت من في قلبه مرض 👍 🏻 👍 🏻,normal,slang,semEval
• أنا مستعده أن أضحي بكل شيء أملكه مقابل أن أعيش شعور النشوة والشغف التي تقدمها لي الحياة أنا أندفع للحياة ولا أبالي,normal,slang,semEval
لا توجد سعادة دائمة في الدنيا ولاحزن باقي كلها فواصل لمراحل جديدة فابتسم لأجملها وتجاهل أتعسها وقل الحمد لله على كل شيء 😍 👑 ✨ #لنفسك #سعاده,normal,slang,semEval
#BFF_G709 حب الأصحاب مختلف تماما ورد ورضا وأمان,normal,slang,semEval
باذن الله اجمل تفاؤل بالخير,normal,slang,semEval
Retweeted Najwa Kassem ( ): احد الشعانين هو فرح عيون الاطفال والوان زينتهم وشموعهم ليس للدم ولا الحداد,normal,slang,semEval
موكا موكا موكا موكا تنين حلو و ظريف تنين أخضر تنين مرح و لطيف تنيني الامهر 💙 💃,normal,slang,semEval
صور الريال و هو بيحتفل الChampions بتطلع قدامي عالتايم و مبسوط بيها عشان قاعد بسمع Trance بس و شايف صور فيها بشر positive و فرحانين يعني 😃,normal,slang,semEval
#السعادة ليست حلما وليست وهما هي #تفاؤل وحسن ظن بالله وصبر بغير استعجال كن واثقا بأن اليد الممتدة إلى #الله لا تعود فارغة أبدا,normal,slang,semEval
تمديد الإجازة لتكون بداية الدوام يوم الاحد ١٥ / ١ ##الفرحة مليوون ه الخبر ##,normal,slang,semEval
منسم يقول لصيدلي\n\nعندك شريط بنادول؟\nقاله:نعم\n\nقاله: شغله خلناا نسمعه\n\nتضحك والا ماتضحك\n\nمافيه راتب الا يوم الخميس 😎🏃😂,normal,slang,semEval
صباح الورد على عائلتي الكريمه الجميله وعلى كل من احب انا اغضب ل غضب الله وكلي غضبي من اجله سبحانه 🙏,normal,slang,semEval
#سعادة\n\nلما تجيك دعوة حلوة من شخص من زمان مو مكلمه❤️ الله لا يحرمني يارب من الناس الطيبة الزكية ❤️,normal,slang,semEval
على سبيل السعادة هاد اول رمضان الي بدون دراسة من خمس سنين .. 😌✌🏼 #راحة_بال  #اللهم_لك_الحمد,normal,slang,semEval
سأدعوا الله ان يمتلى قلبك فرح ولآ يعرف الحزن لقلبك الطاهر طريق سأدعوا الله ان تتساقط دموعك ضحكا وان يحقق كل ماتتمني❤,normal,slang,semEval
وشكرا ع كدة 👏 😂 غايته ياحج عيد سعيد عليك والسنة الجاية تبقي إعلان خطوبتك إن شاء الله ❤ 😂,normal,slang,semEval
انا حظي في الفوز قليل بس بشارك معاكم من احلى ماتذوقة تورتيلا الدجاج من لذيذ #احتفالات_هرفي,normal,slang,semEval
امبارح كنت هعمل حاجة وكسلت وقولت بكره  وحاليا بحمد ربنا انى كسلت والله وياريت اكسل كده ع طول 😅,normal,slang,semEval
وائل ان وقعت في حب أنثى فقد وقعت في الاحزان,normal,slang,semEval
يا من يعيد للمريض صحته 😥 ويا من يستجيب دعاء البائس الضعيف 🙌 أسألك يا الله أن تلطف بجسد كل مريض وتكتب له الشفاء العاجل يارب العالمين,normal,slang,semEval
إذا قال الله للعبد اناعفيت عنك يا عبدي قم وانهض من جديد لذكري واستقبل القبلة وصلي اي فرح من بعد هالفرحة انتظر واي خوف اخاف انا ف #امان_الله,normal,slang,semEval
@Fjuhani8 اافف اففف ايش الجمال هذا خلاص شبعت من الصوره😤💕💕.,normal,slang,semEval
عامل الناس ب لطف و طيب فالكلمة الطيبة خير و الابتسامة خير حتى انصاتك لصديقك المهموم خير و الاجمل من هذا سعادة قلبك بعد ذلك كله❤️ 🙂,normal,slang,semEval
#الفرحه_انك تقدم محبة حقيقية,normal,slang,semEval
دا الفرح ملوهش معاد ضحكتها لما ااولدت بتكتر في الاعياد,normal,slang,semEval
جمعني زماني فيك من بين كل الناس وصارت حياتي في وجودك لها معنا ولكن مثل ماقلت لك كان قلبي حاس نبي نفترق والوقت ماراح يجمعا #ضيقه 😞 💔 #حزن 💔 😞,normal,slang,semEval
#فرحة_رمضان   😉\n\nقولنا هتعمل ايه أول يوم رمضان 🤔\n\nالمايك معاك 🤗,normal,slang,semEval
#بهجة_أمل ٧٤ الحمدلله على شعور السكينة و السلام اللي بحس فيهم *فيس مغمض عيونه في حالة استرخاء و هدوء نفسي* :) 🌼 💛 🌼 💛 🌼 💛,normal,slang,semEval
كيف لحديثك أن يسرق تنهيدة من قلبي وقد كان لا يثيره الا حزن القصائد 💛,normal,slang,semEval
#فرحه_قلبك_تتمثل_في فرحة بابا و ماما ❤ 🙈,normal,slang,semEval
#بهجة_أمل \n١١٨.كمية الضحك اللي قاعدة اضحكه مو طبيعي \nفطست ياربي ..للحد اللي وجهي صار حار 😅\n💕💕💕💕💕💕💕💕,normal,slang,semEval
بعد شوي بسمع اغنيه لهاري بصوته هو لحاله انا سعيده جدا,normal,slang,semEval
اتمنى المزز يرسلون سناباتهم ديم قبل العيد عشان انا اصير سعيدة لما اشوف الجمال٣,normal,slang,semEval
#حروف_وقهوة #عيد_الفطر ليس ال #عيد من لبس #الجديد وأنماالعيد من امن الوعيدوليس لمن لبس الرقيق انمالمن عرف #الطريق #عيد_مبارك #اجازة #سعيدة,normal,slang,semEval
ان التفاؤل هو الايمان الذي يقود الى النجاح ولا شيء يمكن تحقيقه بدون الامل و الثقة هيلن كيلر l2o,normal,slang,semEval
اللهم لك الحمد رضا الله سعادة دائمه #السعوديه_الثالثه_في_السعاده,normal,slang,semEval
الحياة كالمرآة نحصل على أفضل النتائج عندما نبتسم لها #ابتسم #ابتسامة_النجوم,normal,slang,semEval
#نزوح وليس أجمل من فرحة طفل بعيد خرج المصلون من صلاة العيد ونحن جاهزون لاستلام العيديات #بوابة_حماة,normal,slang,semEval
ماعليك زود ياالجوهرة كلك لطف وحبابة يسعدك ربي 😚,normal,slang,semEval
كل عام وأنتم بخير وصحة وعافية 🌷 تقبل الله منا ومنكم صالح الأعمال عيدكم مبارك وفرحة وسعادة وهنا عساكم من عواده,normal,slang,semEval
#تتويج_الهلال ليلة كانت فرح والوان من السعاده والترف ليلة ذهب وشجن وطرب وجمال 💙 🎵 #ساره_سعد,normal,slang,semEval
عرفت ان بغيابك من البر سقي الماء لذا والله اني مسبل دموع عيني لك,normal,slang,semEval
@Yasser_Y20_Y20 @hamzah20200  انا أحب ياسر وأتمنى يحرث الملعب حرث \nللأسف ماعنده شي يضيفه غير الترزز للفلاشات \nهذا هو الواقع  😗,normal,slang,semEval
إنت عيدي و أجمل أيام العمر و إنت فرحة قلبي و حظي الجميل كل عام وانت لعيدي فرحه 💙 #عيدي_اجمل_بوجود,normal,slang,semEval
انك تشوف حد عزيز عليك اوى مبسوط ده كفيل يخليك طاير من الفرحه 😍,normal,slang,semEval
وجه اذا ضحك ،تضحك معاه الدنيا وقلبي💭💕.,normal,slang,semEval
لطالما اشتقت لأمي (طبيعي هذول 4 سنين غربة) بس الفترة هاي أول مرة أكون محتاج لوجودها جدا,normal,slang,semEval
من #أجمل_الأيام التي تستحق شكرالله حينما تغرس أملا او #فرحة ننتظرها او حبيبا يتفوق او ولدا يتخرج او ابنتا تتزوج أومسافرا يعود او قريبا يشفى,normal,slang,semEval
وحين يتعلق الأمر بحلمك كن أصما تماما و لا تفتح مجالك السمعي لأصوات ضحكاتهم الساخرة حتى تكون أنت من يبتسم فالنهاية 👌 🏿,normal,slang,semEval
لا وممكن يحس بيك لو شافك زعلاان جداا او فرحان جداا دا اللى بيحبك بجد زى اهلك كدا ✌ ✋ ودى ناس قليله معدودين ع الصوابع يعنى,normal,slang,semEval
عن حلاوة شيرين رضا والله,normal,slang,semEval
@chelsawe_10 @Atheer_CR7 ي الله انك تجعله من نصيبي ابغى افرح 😊,normal,slang,semEval
اعلان ٥ ٥ وصل الرسالة بطريقه مريحه نفسيا 🙊 😍 😍 #بهجة ❤❤,normal,slang,semEval
كل عام واعيادنا اجمل بوجود والدينا وهم بصحه وعافيه وجميع افراد عائلتي الغالية كل عام والجميع بخير,normal,slang,semEval
عايش بين حيرة حاضنة حنين وقلب حزين بين أوجاع مابتتنسيش,normal,slang,semEval
وأتوه اذا كنت بقمة غضبي وأعاتبه ويقول طيب أحُبك💛💛!.,normal,slang,semEval
كويس انو م سويت حفلة تخرجي دحين🙁💔 #سحب_شهادات_ثالث_ثانوي,normal,slang,semEval
ايها النجم الرائع لقد اعطيتنا جميعا بهجة في حياتنا فكلما نجحت عوضتنا عن كثير من لم نستتطع تحقيقة,normal,slang,semEval
بنبقى مبسوطين اوي و احنا بنلبس عشان نازلين نقابل صحابنا،\nبس بتبقى مبهجه اكتر وانت بتلبس ورايح تزور رسول الله(ص) \nاللهم تقبل\n#سعاده 💜,normal,slang,semEval
ترا ما بكيت من ضعف فيني؟بكيت لأني أحبك وخذلتني.,normal,slang,semEval
العيد الذي يأتي في حجم بهجة الأطفال هو العيد اللذيذ الذي يفتقده الكبار لأنهم غالبا بلا بهجة,normal,slang,semEval
ㅤ ㅤㅤ ㅤ ㅤㅤ ㅤㅤفي مبسمه كل السوالف لها ذوق وفي ضحكته صوت الفرح يطربني 💛,normal,slang,semEval
كلامي كان متقطع أتلعثم و أضحك و قالت صوتي حلو حلو كيف جاء حلو من أول مرة سمعته و أنا سنين و للحين مب عاجبني وجعوه :(,normal,slang,semEval
احتاج احد يضحكني ويدلعني ايش هذا مليت من النكد,normal,slang,semEval
لك الحمدلله ي رب العالمين متخرججه واخيرا شعور جمميل لا يوصف 😭 😭 الف الحمدلله #فرحتي_بنجاحي,normal,slang,semEval
هي مش فرحه بندق لا هي حفله بندق😂😂🏃🚶دايره يابا \n\n#فرحه_بوندق,normal,slang,semEval
يحكى بأن هناك عطور رائحتها ذكريات احلام سعيدة 💛,normal,slang,semEval
صيغة تفكير مريحة : أنا قوي بربي أنا أشعر بالسعادة لأن ربي يرعاني أنا مطمئن لأن كل ما يقدره الله خير لي اللهم لك الحمد 🖤,normal,slang,semEval
ابتسم هناك شرفه للأمل عش بيقين وانفث عن صدرك الأنين استيقظ ولا تخف لديك رب عظيم ستتحقق الأمنيات يوما بالتأكيد 💭 💗 #ظني #فيك #جميل,normal,slang,semEval
@ABakly هو اللي بيروح اللوڤر بيروح عشان عايز يشتري الموناليزا؟ 😃,normal,slang,semEval
ههااي #فكاهة,normal,slang,semEval
#بهجة_أمل ١ عن السعادة اللي مو منطقية اللي أعيشها عن الفقاعات الملونة اللي تتوزع بجوا قلبي ياالله و شعور الفراشة المختلطة بألوان مرة كتير,normal,slang,semEval
المشكله انه يضحك من قلب يعني مرره الضحكه قويه 💔,normal,slang,semEval
الحمد لله اولا واخراً اشكر جميع من تعب معانا من دكاترة واحلى عميد د.عبدالله  تحياتي لكم  #فرحتي_نجاحي,normal,slang,semEval
وحنا ندعمكم ياوليد انت وطارق أزهاره 😂👌🏻 #المعزب23,normal,slang,semEval
#فرحه_قلبك_تتمثل_في فرحة حد بحبه اكيد,normal,slang,semEval
انا ودي تقول اسمي وتلامس خدي بكفوفك تحبني من طرف حزني واحبك من طرف خوفك.,normal,slang,semEval
@Nadaabdulwahab انتي مكانتيش شوفتي الحلقة؟ محرقتش كتير دي اخر لقطة الكآبة كلها في الاول :'),normal,slang,semEval
ضع قدمك علي اول طريقك للنجاح وعيناك عند اخره - يشعر بالحماسة,normal,slang,semEval
كانوا أذى وكان الله لطيف بي فأزالهم,normal,slang,semEval
@Grace_kian انا بشوف انو الكاتبة ذكية وبحب اسلوبها الغامض الي يخليك محتارة ومش عارفة شي وتتخبطين بالافكار اسلوبها مد وجزر ترغيب وترهيب,normal,slang,semEval
الأهم من الكتابة هو وضع اهداف قريبة وصغيره ، حاجه كدا اسمها #انتصارات_صغيره,normal,slang,semEval
الطمأنينة الأعمق \nأن الله يعلم مافي الصدور,normal,slang,semEval
"#ريح_المدام \nداليا مبقتش ملكك ..بقت ملك جمهورها""\n داليا عندها ديستفورياسيندوم ""\n😂😂😂😂\n#بهجت\n@AkramHosny \nتهيييس",normal,slang,semEval
مسلسل لا تطفئ الشمس ده مبهج جدا والله..و محمد ممدوح ممثل مش واخد حقه\nو جوزوني امينه خليل طيب 😂,normal,slang,semEval
لو كتبنا كل ما هو جميل عشناه لوجدنا قلبنا يفيض سعادة وراحة ولتخلصنا من ذكريات سيئة وصارت كل ذكرياتنا هي لحظات عشناها بسعادة مع من نحب,normal,slang,semEval
يا حنيني وش بقى فيني بعد\nغير اماني تنتظر لحظة لقى :(,normal,slang,semEval
- بحب اللّمة جدًا من ايام لما كنت طفل صغير ، وبكره جدًا اي لحظة خناق او زعل او فراق سواء من حد قريب او بعيد..,normal,slang,semEval
انا بالضبط دخلت طب واتخرجت اكرم حسني 😂😂#بهجت #ريح_المدام,normal,slang,semEval
اكتر حاجه بتخليني ابتسم لما ابقي ماشيه واسمع طنط الي تحت هي وبنوتتها النونو وهما بيتناقشوا حاجه في منتهي الجمال ...🌼💙,normal,slang,semEval
هه #خفيف,normal,slang,semEval
أشتاقك جدا  _من أخبرك أني أطيق غيابك وأنني امرأة بلا حب لتعذبني بما شئت من الفراق ❁,normal,slang,semEval
مرحبا انا عندي شخص عن الف شخص دايما يعوض قلبي ويخلق الفرح لروحي طالما هو معاي المخاوف تنمحي والامان يحضني عموما انا حابة الحياة فيه❤❤,normal,slang,semEval
مغفرة جامعة وارحمهم رحمة تنير لهم بها قبورهم وتؤمنهم بها يوم الفزع الأكبر عندنشوزهن اللهم تحنن على ضعفهم كما كانوا على ضعفنا متحننين يتبع,normal,slang,semEval
#حلمك_مع_طلبات ضحك سعادة وسعة صدر,normal,slang,semEval
حديثك : يحيي فيني إحساسا يفوق حد السعادة ذاتها,normal,slang,semEval
الله يرضى عليك. \nبدل متقولي: (عيد سعيد)، قولي: قدَّامك 6 ليالي سعيدة، شدَّ حيلك فيها.,normal,slang,semEval
يتعانق حبك في قلبي مع نبضاتي يسمعني لحنا فيه سلام لحياتي #حضنك_كفايتي,normal,slang,semEval
بكرة يوم حافل:\nبتبدأ إجازتي\nبتطلع نتايج حركة النقل\nيوم ميلادي\nنهائي كأس الملك\nخميس\nمممم وش باقي🤔,normal,slang,semEval
#دموع_باردة\n\nمن يعز عليك تحافظ عليه، لأن الانسان لا يفرط في حياته ولا يتنازل عن سعادته ، فالحبيب بمكانة البصر والسمع للعين والأذن\n\nمش كدا؟,normal,slang,semEval
واذا مرضت فهو يشفين اللهم يامالك الملك هب لي شفاء من كل مرض وهم وغم 🙏 🏻,normal,slang,semEval
ثالثا صباح الخير لكل شخص يشعر بالأسى والضياع خلف خيبة أصابته❤❤,normal,slang,semEval
- ليه ساكتيّن؟.\n- تكفينّي الطمأنينة معاها🖤💤!,normal,slang,semEval
ماعلمك طول الفراق اني كبير ؟ \nواني على كثر اشتياقي ما اتبعك \nماقلت لك قبل التمادي استخير ؟ \nخل العناد اللي غدا بك ينفعك👌🏽,normal,slang,semEval
@Eno0305_108 طب انا بلعب جيم ومبجوعش قالولي شوية وهتبدئ تجوع ومفيش جربت كذا فاتح شهية و معملوش حاجة عندك اقتراحات؟,normal,slang,semEval
فوز اكثر من رائع لنسور سوريا ضد الأوزبكي العنيد فوز بشجاعة لاعبين و قوة قلب مبروك #فرحة شعب 🇸🇾,normal,slang,semEval
لم أحرص يوما على إخفاء الجانب المظلم مني وإظهار محاسني أبدا وأيضا لا تخيفني فكرة أن يساء الظن بي لا أبحث عن ود ولا تقلقني كراهية آحد,normal,slang,semEval
صباح الخير وبالرغم من ضراوة ما تقترفه مازال يسار صدري يفز كلما ذكر أسمك,normal,slang,semEval
هب لنا ي الله من نسيم كونك #رضى ثم #فرحا ♥⚘ صباح الخير 🌼 🍃,normal,slang,semEval
#اعيادنا_اثنين اللهم اهدنا اللهم اهدنا اللهم اهدنا هداية لا نرتد بعدها ابدا واسعدنا سعادة لا نشقى بعدها أبدا,normal,slang,semEval
#السعادة قناعتك ورضاك بما تملك وليست فيما تملك #صباحكم_سعادة و #قناعة,normal,slang,semEval
هي حبيبتي عند الحب و صاحبتي عند المزاح نجمتي وقت العتمة و حنية الأم و الأب في تعبي وحيدة قلبي و كل البشر في وحدتي هي الكل و أنتهى 💚,normal,slang,semEval
@AlmajdChannels @mjeed999 .\n.\n\n#دكان_الحارة16\n\n1286 ريال\n\nولنا معكم لقاء ي مجدنا ويا فخرنا 😘\n\nيالله عفوك ورضاك والجنه 😘🌹,normal,slang,semEval
و من اول بكره تبدء قاعات الافراح و مواكب الزفاف زواج سعيد لهم بأمر الله في موسم التكاثر #داود,normal,slang,semEval
#السعادة هي أن يقال اسمك في دعاء أحدهم كل يوم و أنت لا تشعر يارب سخر لنا من عبادك من يدعون لنا,normal,slang,semEval
انا لما طيرت الطيارة كنت فرحان فشخ,normal,slang,semEval
احساس رهيب بالفرحة اول ما شوفت الراجل علي اول الشارع بيبني فرن الكنافة ❤,normal,slang,semEval
بعض الصديقات سعادة أحاديثهم بهجه وفرح لقلوبنآ 🎈 💭 اجعلنا ي الله في نعيم الجنة نلتقي لا هم تحمل قلوبنآ وتحتوينا السعادة دائما 💛,normal,slang,semEval
